cellTime,cell,time,none
ABprpapappp:228,ABprpapappp,228,3281
ABprpapappp:229,ABprpapappp,229,3165
ABprpapappp:230,ABprpapappp,230,3134
ABprpapappp:231,ABprpapappp,231,3742
ABprpapappp:232,ABprpapappp,232,3414
ABprpapappp:233,ABprpapappp,233,4116
ABprpapappp:234,ABprpapappp,234,2962
ABprpapappp:235,ABprpapappp,235,4069
ABprpapappp:236,ABprpapappp,236,4147
ABprpapappp:237,ABprpapappp,237,4053
ABprpapappp:238,ABprpapappp,238,3508
ABprpapappp:239,ABprpapappp,239,4225
ABprpapappp:240,ABprpapappp,240,3773
ABprpapp:66,ABprpapp,66,2114
ABprpapp:67,ABprpapp,67,2539
ABprpapp:68,ABprpapp,68,2135
ABprpapp:69,ABprpapp,69,1940
ABprpapp:70,ABprpapp,70,1987
ABprpapp:71,ABprpapp,71,2088
ABprpapp:72,ABprpapp,72,1952
ABprpapp:73,ABprpapp,73,1849
ABprpapp:74,ABprpapp,74,2009
ABprpapp:75,ABprpapp,75,1902
ABprpapp:76,ABprpapp,76,1949
ABprpapp:77,ABprpapp,77,1982
ABprpapp:78,ABprpapp,78,2069
ABprpapp:79,ABprpapp,79,1935
ABprpapp:80,ABprpapp,80,1872
ABprpapp:81,ABprpapp,81,2333
ABprpapp:82,ABprpapp,82,2197
ABprpapp:83,ABprpapp,83,2205
ABprpapp:84,ABprpapp,84,2199
ABprpapp:85,ABprpapp,85,2093
ABprpapp:86,ABprpapp,86,2303
ABprpapp:87,ABprpapp,87,2316
ABprpappa:88,ABprpappa,88,2484
ABprpappa:89,ABprpappa,89,2373
ABprpappa:90,ABprpappa,90,2480
ABprpappa:91,ABprpappa,91,1898
ABprpappa:92,ABprpappa,92,1934
ABprpappa:93,ABprpappa,93,2153
ABprpappa:94,ABprpappa,94,2183
ABprpappa:95,ABprpappa,95,2029
ABprpappa:96,ABprpappa,96,1750
ABprpappa:97,ABprpappa,97,1985
ABprpappa:98,ABprpappa,98,1880
ABprpappa:99,ABprpappa,99,1956
ABprpappa:100,ABprpappa,100,1712
ABprpappa:101,ABprpappa,101,1737
ABprpappa:102,ABprpappa,102,1947
ABprpappa:103,ABprpappa,103,1983
ABprpappa:104,ABprpappa,104,2289
ABprpappa:105,ABprpappa,105,2299
ABprpappa:106,ABprpappa,106,1981
ABprpappa:107,ABprpappa,107,2174
ABprpappa:108,ABprpappa,108,1987
ABprpappa:109,ABprpappa,109,2027
ABprpappa:110,ABprpappa,110,2058
ABprpappa:111,ABprpappa,111,2032
ABprpappa:112,ABprpappa,112,2360
ABprpappa:113,ABprpappa,113,2005
ABprpappa:114,ABprpappa,114,2033
ABprpappa:115,ABprpappa,115,2147
ABprpappa:116,ABprpappa,116,2159
ABprpappa:117,ABprpappa,117,2800
ABprpappa:118,ABprpappa,118,2828
ABprpappaa:119,ABprpappaa,119,2243
ABprpappaa:120,ABprpappaa,120,2455
ABprpappaa:121,ABprpappaa,121,1894
ABprpappaa:122,ABprpappaa,122,1750
ABprpappaa:123,ABprpappaa,123,1850
ABprpappaa:124,ABprpappaa,124,1873
ABprpappaa:125,ABprpappaa,125,2073
ABprpappaa:126,ABprpappaa,126,2127
ABprpappaa:127,ABprpappaa,127,1980
ABprpappaa:128,ABprpappaa,128,2006
ABprpappaa:129,ABprpappaa,129,2017
ABprpappaa:130,ABprpappaa,130,2190
ABprpappaa:131,ABprpappaa,131,1650
ABprpappaa:132,ABprpappaa,132,1262
ABprpappaa:133,ABprpappaa,133,1886
ABprpappaa:134,ABprpappaa,134,1687
ABprpappaa:135,ABprpappaa,135,1634
ABprpappaa:136,ABprpappaa,136,1792
ABprpappaa:137,ABprpappaa,137,1657
ABprpappaa:138,ABprpappaa,138,1821
ABprpappaa:139,ABprpappaa,139,1777
ABprpappaa:140,ABprpappaa,140,1461
ABprpappaa:141,ABprpappaa,141,1968
ABprpappaa:142,ABprpappaa,142,1688
ABprpappaa:143,ABprpappaa,143,1745
ABprpappaa:144,ABprpappaa,144,2003
ABprpappaa:145,ABprpappaa,145,1629
ABprpappaa:146,ABprpappaa,146,1570
ABprpappaa:147,ABprpappaa,147,1570
ABprpappaa:148,ABprpappaa,148,1801
ABprpappaa:149,ABprpappaa,149,1718
ABprpappaa:150,ABprpappaa,150,1844
ABprpappaa:151,ABprpappaa,151,1715
ABprpappaa:152,ABprpappaa,152,1780
ABprpappaa:153,ABprpappaa,153,1634
ABprpappaa:154,ABprpappaa,154,1683
ABprpappaa:155,ABprpappaa,155,1581
ABprpappaa:156,ABprpappaa,156,1602
ABprpappaa:157,ABprpappaa,157,1602
ABprpappaa:158,ABprpappaa,158,1828
ABprpappaa:159,ABprpappaa,159,1938
ABprpappaa:160,ABprpappaa,160,1528
ABprpappaa:161,ABprpappaa,161,1634
ABprpappaaa:162,ABprpappaaa,162,1566
ABprpappaaa:163,ABprpappaaa,163,1200
ABprpappaaa:164,ABprpappaaa,164,1581
ABprpappaaa:165,ABprpappaaa,165,1704
ABprpappaaa:166,ABprpappaaa,166,1989
ABprpappaaa:167,ABprpappaaa,167,1964
ABprpappaaa:168,ABprpappaaa,168,1933
ABprpappaaa:169,ABprpappaaa,169,1949
ABprpappaaa:170,ABprpappaaa,170,1719
ABprpappaaa:171,ABprpappaaa,171,2054
ABprpappaaa:172,ABprpappaaa,172,2204
ABprpappaaa:173,ABprpappaaa,173,2017
ABprpappaaa:174,ABprpappaaa,174,2473
ABprpappaaa:175,ABprpappaaa,175,2032
ABprpappaaa:176,ABprpappaaa,176,2535
ABprpappaaa:177,ABprpappaaa,177,2341
ABprpappaaa:178,ABprpappaaa,178,2017
ABprpappaaa:179,ABprpappaaa,179,2567
ABprpappaaa:180,ABprpappaaa,180,2686
ABprpappaaa:181,ABprpappaaa,181,2817
ABprpappaaa:182,ABprpappaaa,182,2846
ABprpappaaa:183,ABprpappaaa,183,2946
ABprpappaaa:184,ABprpappaaa,184,4185
ABprpappaaa:185,ABprpappaaa,185,3075
ABprpappaaa:186,ABprpappaaa,186,3223
ABprpappaaa:187,ABprpappaaa,187,2912
ABprpappaaa:188,ABprpappaaa,188,2922
ABprpappaaa:189,ABprpappaaa,189,3160
ABprpappaaa:190,ABprpappaaa,190,3211
ABprpappaaa:191,ABprpappaaa,191,2966
ABprpappaaa:192,ABprpappaaa,192,2973
ABprpappaaa:193,ABprpappaaa,193,3009
ABprpappaaa:194,ABprpappaaa,194,3257
ABprpappaaa:195,ABprpappaaa,195,3395
ABprpappaaa:196,ABprpappaaa,196,3036
ABprpappaaa:197,ABprpappaaa,197,3645
ABprpappaaa:198,ABprpappaaa,198,3247
ABprpappaaa:199,ABprpappaaa,199,3648
ABprpappaaa:200,ABprpappaaa,200,3929
ABprpappaaa:201,ABprpappaaa,201,2214
ABprpappaaa:202,ABprpappaaa,202,3413
ABprpappaaa:203,ABprpappaaa,203,3653
ABprpappaaa:204,ABprpappaaa,204,3773
ABprpappaaa:205,ABprpappaaa,205,4256
ABprpappaaa:206,ABprpappaaa,206,4227
ABprpappaaa:207,ABprpappaaa,207,4771
ABprpappaaa:208,ABprpappaaa,208,4258
ABprpappaaa:209,ABprpappaaa,209,4054
ABprpappaaa:210,ABprpappaaa,210,5394
ABprpappaaa:211,ABprpappaaa,211,4506
ABprpappaaa:212,ABprpappaaa,212,4849
ABprpappaaa:213,ABprpappaaa,213,4942
ABprpappaaa:214,ABprpappaaa,214,4350
ABprpappaaa:215,ABprpappaaa,215,4630
ABprpappaaa:216,ABprpappaaa,216,5067
ABprpappaaa:217,ABprpappaaa,217,4896
ABprpappaaa:218,ABprpappaaa,218,5971
ABprpappaaa:219,ABprpappaaa,219,5271
ABprpappaaa:220,ABprpappaaa,220,6345
ABprpappaaa:221,ABprpappaaa,221,5379
ABprpappaaa:222,ABprpappaaa,222,6378
ABprpappaaa:223,ABprpappaaa,223,6159
ABprpappaaa:224,ABprpappaaa,224,6280
ABprpappaaa:225,ABprpappaaa,225,6860
ABprpappaaa:226,ABprpappaaa,226,7643
ABprpappaaa:227,ABprpappaaa,227,7404
ABprpappaaa:228,ABprpappaaa,228,7644
ABprpappaaa:229,ABprpappaaa,229,8775
ABprpappaaa:230,ABprpappaaa,230,7343
ABprpappaaa:231,ABprpappaaa,231,6763
ABprpappaaa:232,ABprpappaaa,232,7869
ABprpappaaa:233,ABprpappaaa,233,8882
ABprpappaaa:234,ABprpappaaa,234,8133
ABprpappaaa:235,ABprpappaaa,235,8392
ABprpappaaa:236,ABprpappaaa,236,9108
ABprpappaaa:237,ABprpappaaa,237,8860
ABprpappaaa:238,ABprpappaaa,238,8660
ABprpappaaa:239,ABprpappaaa,239,8339
ABprpappaaa:240,ABprpappaaa,240,8801
ABprpappaap:162,ABprpappaap,162,1325
ABprpappaap:163,ABprpappaap,163,1777
ABprpappaap:164,ABprpappaap,164,1590
ABprpappaap:165,ABprpappaap,165,1494
ABprpappaap:166,ABprpappaap,166,1450
ABprpappaap:167,ABprpappaap,167,1980
ABprpappaap:168,ABprpappaap,168,1902
ABprpappaap:169,ABprpappaap,169,1637
ABprpappaap:170,ABprpappaap,170,2077
ABprpappaap:171,ABprpappaap,171,2072
ABprpappaap:172,ABprpappaap,172,1777
ABprpappaap:173,ABprpappaap,173,1856
ABprpappaap:174,ABprpappaap,174,2261
ABprpappaap:175,ABprpappaap,175,1855
ABprpappaap:176,ABprpappaap,176,2218
ABprpappaap:177,ABprpappaap,177,2304
ABprpappaap:178,ABprpappaap,178,1965
ABprpappaap:179,ABprpappaap,179,2370
ABprpappaap:180,ABprpappaap,180,1980
ABprpappaap:181,ABprpappaap,181,2011
ABprpappaap:182,ABprpappaap,182,2105
ABprpappaap:183,ABprpappaap,183,2385
ABprpappaap:184,ABprpappaap,184,2806
ABprpappaap:185,ABprpappaap,185,2198
ABprpappaap:186,ABprpappaap,186,2113
ABprpappaap:187,ABprpappaap,187,2448
ABprpappaap:188,ABprpappaap,188,2354
ABprpappaap:189,ABprpappaap,189,2468
ABprpappaap:190,ABprpappaap,190,2214
ABprpappaap:191,ABprpappaap,191,2354
ABprpappaap:192,ABprpappaap,192,2611
ABprpappaap:193,ABprpappaap,193,2643
ABprpappaap:194,ABprpappaap,194,2248
ABprpappaap:195,ABprpappaap,195,2417
ABprpappaap:196,ABprpappaap,196,3135
ABprpappaap:197,ABprpappaap,197,3009
ABprpappaap:198,ABprpappaap,198,3268
ABprpappaap:199,ABprpappaap,199,3237
ABprpappaap:200,ABprpappaap,200,3260
ABprpappaap:201,ABprpappaap,201,2384
ABprpappaap:202,ABprpappaap,202,2416
ABprpappaap:203,ABprpappaap,203,2775
ABprpappaap:204,ABprpappaap,204,2517
ABprpappaap:205,ABprpappaap,205,2837
ABprpappaap:206,ABprpappaap,206,3290
ABprpappaap:207,ABprpappaap,207,3082
ABprpappaap:208,ABprpappaap,208,3024
ABprpappaap:209,ABprpappaap,209,2806
ABprpappaap:210,ABprpappaap,210,3555
ABprpappaap:211,ABprpappaap,211,3196
ABprpappaap:212,ABprpappaap,212,3165
ABprpappaap:213,ABprpappaap,213,3399
ABprpappaap:214,ABprpappaap,214,3325
ABprpappaap:215,ABprpappaap,215,3617
ABprpappaap:216,ABprpappaap,216,3851
ABprpappaap:217,ABprpappaap,217,3664
ABprpappaap:218,ABprpappaap,218,3788
ABprpappaap:219,ABprpappaap,219,4116
ABprpappaap:220,ABprpappaap,220,4755
ABprpappaap:221,ABprpappaap,221,4296
ABprpappaap:222,ABprpappaap,222,5114
ABprpappaap:223,ABprpappaap,223,5332
ABprpappaap:224,ABprpappaap,224,4685
ABprpappaap:225,ABprpappaap,225,4402
ABprpappaap:226,ABprpappaap,226,5212
ABprpappaap:227,ABprpappaap,227,5831
ABprpappaap:228,ABprpappaap,228,5425
ABprpappaap:229,ABprpappaap,229,5145
ABprpappaap:230,ABprpappaap,230,5123
ABprpappaap:231,ABprpappaap,231,5559
ABprpappaap:232,ABprpappaap,232,5125
ABprpappaap:233,ABprpappaap,233,4703
ABprpappaap:234,ABprpappaap,234,5188
ABprpappaap:235,ABprpappaap,235,5458
ABprpappaap:236,ABprpappaap,236,6051
ABprpappaap:237,ABprpappaap,237,5921
ABprpappaap:238,ABprpappaap,238,5713
ABprpappaap:239,ABprpappaap,239,6447
ABprpappaap:240,ABprpappaap,240,7050
ABprpappap:119,ABprpappap,119,2029
ABprpappap:120,ABprpappap,120,2050
ABprpappap:121,ABprpappap,121,2087
ABprpappap:122,ABprpappap,122,1824
ABprpappap:123,ABprpappap,123,1894
ABprpappap:124,ABprpappap,124,1952
ABprpappap:125,ABprpappap,125,2401
ABprpappap:126,ABprpappap,126,1980
ABprpappap:127,ABprpappap,127,2394
ABprpappap:128,ABprpappap,128,2214
ABprpappap:129,ABprpappap,129,2046
ABprpappap:130,ABprpappap,130,1734
ABprpappap:131,ABprpappap,131,1421
ABprpappap:132,ABprpappap,132,1454
ABprpappap:133,ABprpappap,133,1588
ABprpappap:134,ABprpappap,134,1535
ABprpappap:135,ABprpappap,135,1403
ABprpappap:136,ABprpappap,136,1484
ABprpappap:137,ABprpappap,137,1302
ABprpappap:138,ABprpappap,138,1473
ABprpappap:139,ABprpappap,139,1559
ABprpappap:140,ABprpappap,140,1360
ABprpappap:141,ABprpappap,141,1570
ABprpappap:142,ABprpappap,142,1602
ABprpappap:143,ABprpappap,143,1656
ABprpappap:144,ABprpappap,144,1637
ABprpappap:145,ABprpappap,145,1483
ABprpappap:146,ABprpappap,146,1777
ABprpappap:147,ABprpappap,147,1409
ABprpappap:148,ABprpappap,148,1548
ABprpappap:149,ABprpappap,149,1497
ABprpappap:150,ABprpappap,150,1527
ABprpappap:151,ABprpappap,151,1435
ABprpappap:152,ABprpappap,152,1454
ABprpappap:153,ABprpappap,153,1516
ABprpappap:154,ABprpappap,154,1510
ABprpappap:155,ABprpappap,155,1398
ABprpappap:156,ABprpappap,156,1290
ABprpappap:157,ABprpappap,157,1319
ABprpappap:158,ABprpappap,158,1564
ABprpappap:159,ABprpappap,159,1215
ABprpappap:160,ABprpappap,160,1419
ABprpappap:161,ABprpappap,161,1465
ABprpappap:162,ABprpappap,162,1296
ABprpappapa:163,ABprpappapa,163,1663
ABprpappapa:164,ABprpappapa,164,1566
ABprpappapa:165,ABprpappapa,165,1715
ABprpappapa:166,ABprpappapa,166,1481
ABprpappapa:167,ABprpappapa,167,1216
ABprpappapa:168,ABprpappapa,168,1590
ABprpappapa:169,ABprpappapa,169,1699
ABprpappapa:170,ABprpappapa,170,1668
ABprpappapa:171,ABprpappapa,171,1871
ABprpappapa:172,ABprpappapa,172,1683
ABprpappapa:173,ABprpappapa,173,1860
ABprpappapa:174,ABprpappapa,174,1653
ABprpappapa:175,ABprpappapa,175,1952
ABprpappapa:176,ABprpappapa,176,1846
ABprpappapa:177,ABprpappapa,177,1725
ABprpappapa:178,ABprpappapa,178,2105
ABprpappapa:179,ABprpappapa,179,2099
ABprpappapa:180,ABprpappapa,180,1785
ABprpappapa:181,ABprpappapa,181,1971
ABprpappapa:182,ABprpappapa,182,2172
ABprpappapa:183,ABprpappapa,183,2095
ABprpappapa:184,ABprpappapa,184,2463
ABprpappapa:185,ABprpappapa,185,2165
ABprpappapa:186,ABprpappapa,186,1980
ABprpappapa:187,ABprpappapa,187,2526
ABprpappapa:188,ABprpappapa,188,2167
ABprpappapa:189,ABprpappapa,189,2401
ABprpappapa:190,ABprpappapa,190,2471
ABprpappapa:191,ABprpappapa,191,2153
ABprpappapa:192,ABprpappapa,192,2146
ABprpappapa:193,ABprpappapa,193,2208
ABprpappapa:194,ABprpappapa,194,2401
ABprpappapa:195,ABprpappapa,195,3009
ABprpappapa:196,ABprpappapa,196,3040
ABprpappapa:197,ABprpappapa,197,3134
ABprpappapa:198,ABprpappapa,198,3056
ABprpappapa:199,ABprpappapa,199,2988
ABprpappapa:200,ABprpappapa,200,3527
ABprpappapa:201,ABprpappapa,201,2606
ABprpappapa:202,ABprpappapa,202,2657
ABprpappapa:203,ABprpappapa,203,2817
ABprpappapa:204,ABprpappapa,204,2955
ABprpappapa:205,ABprpappapa,205,3539
ABprpappapa:206,ABprpappapa,206,3047
ABprpappapa:207,ABprpappapa,207,3367
ABprpappapa:208,ABprpappapa,208,2594
ABprpappapa:209,ABprpappapa,209,2783
ABprpappapa:210,ABprpappapa,210,3002
ABprpappapa:211,ABprpappapa,211,2707
ABprpappapa:212,ABprpappapa,212,3362
ABprpappapa:213,ABprpappapa,213,3336
ABprpappapa:214,ABprpappapa,214,3898
ABprpappapa:215,ABprpappapa,215,3523
ABprpappapa:216,ABprpappapa,216,4375
ABprpappapa:217,ABprpappapa,217,4272
ABprpappapa:218,ABprpappapa,218,4334
ABprpappapa:219,ABprpappapa,219,4097
ABprpappapa:220,ABprpappapa,220,4590
ABprpappapa:221,ABprpappapa,221,4401
ABprpappapa:222,ABprpappapa,222,4900
ABprpappapa:223,ABprpappapa,223,5366
ABprpappapa:224,ABprpappapa,224,5937
ABprpappapa:225,ABprpappapa,225,6501
ABprpappapa:226,ABprpappapa,226,6673
ABprpappapa:227,ABprpappapa,227,5753
ABprpappapa:228,ABprpappapa,228,7312
ABprpappapa:229,ABprpappapa,229,6641
ABprpappapa:230,ABprpappapa,230,6252
ABprpappapa:231,ABprpappapa,231,6938
ABprpappapa:232,ABprpappapa,232,6667
ABprpappapa:233,ABprpappapa,233,6829
ABprpappapa:234,ABprpappapa,234,6920
ABprpappapa:235,ABprpappapa,235,6907
ABprpappapa:236,ABprpappapa,236,6774
ABprpappapa:237,ABprpappapa,237,7935
ABprpappapa:238,ABprpappapa,238,7372
ABprpappapa:239,ABprpappapa,239,6798
ABprpappapa:240,ABprpappapa,240,8091
ABprpappapp:163,ABprpappapp,163,1653
ABprpappapp:164,ABprpappapp,164,1630
ABprpappapp:165,ABprpappapp,165,1294
ABprpappapp:166,ABprpappapp,166,1419
ABprpappapp:167,ABprpappapp,167,1762
ABprpappapp:168,ABprpappapp,168,1777
ABprpappapp:169,ABprpappapp,169,1450
ABprpappapp:170,ABprpappapp,170,1699
ABprpappapp:171,ABprpappapp,171,1419
ABprpappapp:172,ABprpappapp,172,1621
ABprpappapp:173,ABprpappapp,173,1762
ABprpappapp:174,ABprpappapp,174,1777
ABprpappapp:175,ABprpappapp,175,1512
ABprpappapp:176,ABprpappapp,176,1753
ABprpappapp:177,ABprpappapp,177,2039
ABprpappapp:178,ABprpappapp,178,2039
ABprpappapp:179,ABprpappapp,179,1877
ABprpappapp:180,ABprpappapp,180,1801
ABprpappapp:181,ABprpappapp,181,2005
ABprpappapp:182,ABprpappapp,182,2635
ABprpappapp:183,ABprpappapp,183,2058
ABprpappapp:184,ABprpappapp,184,2261
ABprpappapp:185,ABprpappapp,185,2510
ABprpappapp:186,ABprpappapp,186,2120
ABprpappapp:187,ABprpappapp,187,2151
ABprpappapp:188,ABprpappapp,188,2370
ABprpappapp:189,ABprpappapp,189,2292
ABprpappapp:190,ABprpappapp,190,2401
ABprpappapp:191,ABprpappapp,191,2292
ABprpappapp:192,ABprpappapp,192,2463
ABprpappapp:193,ABprpappapp,193,2837
ABprpappapp:194,ABprpappapp,194,2183
ABprpappapp:195,ABprpappapp,195,2494
ABprpappapp:196,ABprpappapp,196,2442
ABprpappapp:197,ABprpappapp,197,2892
ABprpappapp:198,ABprpappapp,198,2871
ABprpappapp:199,ABprpappapp,199,2931
ABprpappapp:200,ABprpappapp,200,2741
ABprpappapp:201,ABprpappapp,201,2028
ABprpappapp:202,ABprpappapp,202,2307
ABprpappapp:203,ABprpappapp,203,2011
ABprpappapp:204,ABprpappapp,204,1980
ABprpappapp:205,ABprpappapp,205,1980
ABprpappapp:206,ABprpappapp,206,2198
ABprpappapp:207,ABprpappapp,207,2323
ABprpappapp:208,ABprpappapp,208,2245
ABprpappapp:209,ABprpappapp,209,2330
ABprpappapp:210,ABprpappapp,210,2934
ABprpappapp:211,ABprpappapp,211,2494
ABprpappapp:212,ABprpappapp,212,2140
ABprpappapp:213,ABprpappapp,213,2617
ABprpappapp:214,ABprpappapp,214,2462
ABprpappapp:215,ABprpappapp,215,2027
ABprpappapp:216,ABprpappapp,216,2136
ABprpappapp:217,ABprpappapp,217,1909
ABprpappapp:218,ABprpappapp,218,2557
ABprpappapp:219,ABprpappapp,219,2105
ABprpappapp:220,ABprpappapp,220,2248
ABprpappapp:221,ABprpappapp,221,2396
ABprpappapp:222,ABprpappapp,222,2307
ABprpappapp:223,ABprpappapp,223,2463
ABprpappapp:224,ABprpappapp,224,2494
ABprpappapp:225,ABprpappapp,225,2120
ABprpappapp:226,ABprpappapp,226,2323
ABprpappapp:227,ABprpappapp,227,2574
ABprpappapp:228,ABprpappapp,228,2710
ABprpappapp:229,ABprpappapp,229,2235
ABprpappapp:230,ABprpappapp,230,2631
ABprpappapp:231,ABprpappapp,231,2532
ABprpappapp:232,ABprpappapp,232,2301
ABprpappapp:233,ABprpappapp,233,2624
ABprpappapp:234,ABprpappapp,234,2557
ABprpappapp:235,ABprpappapp,235,2635
ABprpappapp:236,ABprpappapp,236,2791
ABprpappapp:237,ABprpappapp,237,2650
ABprpappapp:238,ABprpappapp,238,2713
ABprpappapp:239,ABprpappapp,239,2619
ABprpappapp:240,ABprpappapp,240,2432
ABprpappp:88,ABprpappp,88,2707
ABprpappp:89,ABprpappp,89,2399
ABprpappp:90,ABprpappp,90,1940
ABprpappp:91,ABprpappp,91,1855
ABprpappp:92,ABprpappp,92,1774
ABprpappp:93,ABprpappp,93,1752
ABprpappp:94,ABprpappp,94,1748
ABprpappp:95,ABprpappp,95,1740
ABprpappp:96,ABprpappp,96,1828
ABprpappp:97,ABprpappp,97,2069
ABprpappp:98,ABprpappp,98,1821
ABprpappp:99,ABprpappp,99,1788
ABprpappp:100,ABprpappp,100,1881
ABprpappp:101,ABprpappp,101,1670
ABprpappp:102,ABprpappp,102,1964
ABprpappp:103,ABprpappp,103,2000
ABprpappp:104,ABprpappp,104,2087
ABprpappp:105,ABprpappp,105,2370
ABprpappp:106,ABprpappp,106,2298
ABprpappp:107,ABprpappp,107,2174
ABprpappp:108,ABprpappp,108,2368
ABprpappp:109,ABprpappp,109,2501
ABprpappp:110,ABprpappp,110,2145
ABprpappp:111,ABprpappp,111,2378
ABprpappp:112,ABprpappp,112,2094
ABprpappp:113,ABprpappp,113,2147
ABprpappp:114,ABprpappp,114,2023
ABprpappp:115,ABprpappp,115,2241
ABprpappp:116,ABprpappp,116,2317
ABprpappp:117,ABprpappp,117,2264
ABprpappp:118,ABprpappp,118,2671
ABprpapppa:119,ABprpapppa,119,2222
ABprpapppa:120,ABprpapppa,120,2032
ABprpapppa:121,ABprpapppa,121,1791
ABprpapppa:122,ABprpapppa,122,2011
ABprpapppa:123,ABprpapppa,123,2087
ABprpapppa:124,ABprpapppa,124,1796
ABprpapppa:125,ABprpapppa,125,2073
ABprpapppa:126,ABprpapppa,126,2394
ABprpapppa:127,ABprpapppa,127,2129
ABprpapppa:128,ABprpapppa,128,2000
ABprpapppa:129,ABprpapppa,129,2022
ABprpapppa:130,ABprpapppa,130,1957
ABprpapppa:131,ABprpapppa,131,1747
ABprpapppa:132,ABprpapppa,132,1762
ABprpapppa:133,ABprpapppa,133,1435
ABprpapppa:134,ABprpapppa,134,1683
ABprpapppa:135,ABprpapppa,135,1325
ABprpapppa:136,ABprpapppa,136,1620
ABprpapppa:137,ABprpapppa,137,1417
ABprpapppa:138,ABprpapppa,138,1543
ABprpapppa:139,ABprpapppa,139,1441
ABprpapppa:140,ABprpapppa,140,1385
ABprpapppa:141,ABprpapppa,141,1688
ABprpapppa:142,ABprpapppa,142,1355
ABprpapppa:143,ABprpapppa,143,1465
ABprpapppa:144,ABprpapppa,144,1548
ABprpapppa:145,ABprpapppa,145,1403
ABprpapppa:146,ABprpapppa,146,1395
ABprpapppa:147,ABprpapppa,147,1434
ABprpapppa:148,ABprpapppa,148,1591
ABprpapppa:149,ABprpapppa,149,1700
ABprpapppa:150,ABprpapppa,150,1581
ABprpapppa:151,ABprpapppa,151,1581
ABprpapppa:152,ABprpapppa,152,1645
ABprpapppa:153,ABprpapppa,153,1417
ABprpapppa:154,ABprpapppa,154,1413
ABprpapppa:155,ABprpapppa,155,1731
ABprpapppa:156,ABprpapppa,156,1559
ABprpapppa:157,ABprpapppa,157,1484
ABprpapppa:158,ABprpapppa,158,1596
ABprpapppa:159,ABprpapppa,159,1777
ABprpapppa:160,ABprpapppa,160,1804
ABprpapppa:161,ABprpapppa,161,1497
ABprpapppa:162,ABprpapppa,162,1840
ABprpapppaa:163,ABprpapppaa,163,1528
ABprpapppaa:164,ABprpapppaa,164,1575
ABprpapppaa:165,ABprpapppaa,165,1388
ABprpapppaa:166,ABprpapppaa,166,1548
ABprpapppaa:167,ABprpapppaa,167,1668
ABprpapppaa:168,ABprpapppaa,168,1528
ABprpapppaa:169,ABprpapppaa,169,1465
ABprpapppaa:170,ABprpapppaa,170,1543
ABprpapppaa:171,ABprpapppaa,171,1886
ABprpapppaa:172,ABprpapppaa,172,1637
ABprpapppaa:173,ABprpapppaa,173,1886
ABprpapppaa:174,ABprpapppaa,174,1615
ABprpapppaa:175,ABprpapppaa,175,1727
ABprpapppaa:176,ABprpapppaa,176,2073
ABprpapppaa:177,ABprpapppaa,177,2261
ABprpapppaa:178,ABprpapppaa,178,2194
ABprpapppaa:179,ABprpapppaa,179,2058
ABprpapppaa:180,ABprpapppaa,180,2235
ABprpapppaa:181,ABprpapppaa,181,2060
ABprpapppaa:182,ABprpapppaa,182,2103
ABprpapppaa:183,ABprpapppaa,183,2401
ABprpapppaa:184,ABprpapppaa,184,2650
ABprpapppaa:185,ABprpapppaa,185,2612
ABprpapppaa:186,ABprpapppaa,186,2635
ABprpapppaa:187,ABprpapppaa,187,3040
ABprpapppaa:188,ABprpapppaa,188,2707
ABprpapppaa:189,ABprpapppaa,189,3400
ABprpapppaa:190,ABprpapppaa,190,2859
ABprpapppaa:191,ABprpapppaa,191,3461
ABprpapppaa:192,ABprpapppaa,192,3570
ABprpapppaa:193,ABprpapppaa,193,3227
ABprpapppaa:194,ABprpapppaa,194,2713
ABprpapppaa:195,ABprpapppaa,195,3212
ABprpapppaa:196,ABprpapppaa,196,3460
ABprpapppaa:197,ABprpapppaa,197,3347
ABprpapppaa:198,ABprpapppaa,198,3538
ABprpapppaa:199,ABprpapppaa,199,3991
ABprpapppaa:200,ABprpapppaa,200,4230
ABprpapppaa:201,ABprpapppaa,201,3243
ABprpapppaa:202,ABprpapppaa,202,3445
ABprpapppaa:203,ABprpapppaa,203,3180
ABprpapppaa:204,ABprpapppaa,204,3633
ABprpapppaa:205,ABprpapppaa,205,3806
ABprpapppaa:206,ABprpapppaa,206,3679
ABprpapppaa:207,ABprpapppaa,207,3321
ABprpapppaa:208,ABprpapppaa,208,3742
ABprpapppaa:209,ABprpapppaa,209,3820
ABprpapppaa:210,ABprpapppaa,210,4615
ABprpapppaa:211,ABprpapppaa,211,4381
ABprpapppaa:212,ABprpapppaa,212,4272
ABprpapppaa:213,ABprpapppaa,213,4490
ABprpapppaa:214,ABprpapppaa,214,3913
ABprpapppaa:215,ABprpapppaa,215,4552
ABprpapppaa:216,ABprpapppaa,216,3866
ABprpapppaa:217,ABprpapppaa,217,3882
ABprpapppaa:218,ABprpapppaa,218,3913
ABprpapppaa:219,ABprpapppaa,219,3757
ABprpapppaa:220,ABprpapppaa,220,4194
ABprpapppaa:221,ABprpapppaa,221,3664
ABprpapppaa:222,ABprpapppaa,222,4334
ABprpapppaa:223,ABprpapppaa,223,4225
ABprpapppaa:224,ABprpapppaa,224,4600
ABprpapppaa:225,ABprpapppaa,225,4989
ABprpapppaa:226,ABprpapppaa,226,5082
