cellTime,cell,time,blot
ABplppappp:158,ABplppappp,158,457
ABplppappp:159,ABplppappp,159,155
ABplppappp:160,ABplppappp,160,325
ABplppappp:161,ABplppappp,161,306
ABplppappp:162,ABplppappp,162,51
ABplppappp:163,ABplppappp,163,-32
ABplppappp:164,ABplppappp,164,-10
ABplppappp:165,ABplppappp,165,42
ABplppappp:166,ABplppappp,166,-187
ABplppappp:167,ABplppappp,167,384
ABplppappp:168,ABplppappp,168,269
ABplppappp:169,ABplppappp,169,232
ABplppappp:170,ABplppappp,170,354
ABplppappp:171,ABplppappp,171,233
ABplppappp:172,ABplppappp,172,311
ABplppappp:173,ABplppappp,173,50
ABplppappp:174,ABplppappp,174,284
ABplppappp:175,ABplppappp,175,467
ABplppappp:176,ABplppappp,176,106
ABplppappp:177,ABplppappp,177,655
ABplppappp:178,ABplppappp,178,-66
ABplppapppa:179,ABplppapppa,179,56
ABplppapppa:180,ABplppapppa,180,482
ABplppapppa:181,ABplppapppa,181,280
ABplppapppa:182,ABplppapppa,182,409
ABplppapppa:183,ABplppapppa,183,407
ABplppapppa:184,ABplppapppa,184,-134
ABplppapppa:185,ABplppapppa,185,-7
ABplppapppa:186,ABplppapppa,186,392
ABplppapppa:187,ABplppapppa,187,-292
ABplppapppa:188,ABplppapppa,188,-58
ABplppapppa:189,ABplppapppa,189,129
ABplppapppa:190,ABplppapppa,190,-158
ABplppapppa:191,ABplppapppa,191,70
ABplppapppa:192,ABplppapppa,192,112
ABplppapppa:193,ABplppapppa,193,374
ABplppapppa:194,ABplppapppa,194,220
ABplppapppa:195,ABplppapppa,195,-60
ABplppapppa:196,ABplppapppa,196,42
ABplppapppa:197,ABplppapppa,197,333
ABplppapppa:198,ABplppapppa,198,221
ABplppapppa:199,ABplppapppa,199,323
ABplppapppa:200,ABplppapppa,200,526
ABplppapppa:201,ABplppapppa,201,128
ABplppapppa:202,ABplppapppa,202,355
ABplppapppa:203,ABplppapppa,203,812
ABplppapppa:204,ABplppapppa,204,456
ABplppapppa:205,ABplppapppa,205,405
ABplppapppa:206,ABplppapppa,206,370
ABplppapppa:207,ABplppapppa,207,-279
ABplppapppa:208,ABplppapppa,208,377
ABplppapppa:209,ABplppapppa,209,473
ABplppapppa:210,ABplppapppa,210,499
ABplppapppa:211,ABplppapppa,211,114
ABplppapppa:212,ABplppapppa,212,581
ABplppapppa:213,ABplppapppa,213,263
ABplppapppa:214,ABplppapppa,214,1161
ABplppapppa:215,ABplppapppa,215,690
ABplppapppa:216,ABplppapppa,216,740
ABplppapppa:217,ABplppapppa,217,866
ABplppapppa:218,ABplppapppa,218,1119
ABplppapppa:219,ABplppapppa,219,635
ABplppapppa:220,ABplppapppa,220,686
ABplppapppa:221,ABplppapppa,221,1235
ABplppapppa:222,ABplppapppa,222,1255
ABplppapppa:223,ABplppapppa,223,789
ABplppapppa:224,ABplppapppa,224,919
ABplppapppa:225,ABplppapppa,225,770
ABplppapppa:226,ABplppapppa,226,1005
ABplppapppa:227,ABplppapppa,227,185
ABplppapppa:228,ABplppapppa,228,25
ABplppapppa:229,ABplppapppa,229,-96
ABplppapppa:230,ABplppapppa,230,667
ABplppapppa:231,ABplppapppa,231,750
ABplppapppa:232,ABplppapppa,232,521
ABplppapppa:233,ABplppapppa,233,503
ABplppapppa:234,ABplppapppa,234,955
ABplppapppa:235,ABplppapppa,235,607
ABplppapppa:236,ABplppapppa,236,565
ABplppapppa:237,ABplppapppa,237,473
ABplppapppa:238,ABplppapppa,238,428
ABplppapppa:239,ABplppapppa,239,578
ABplppapppa:240,ABplppapppa,240,229
ABplppapppp:179,ABplppapppp,179,-27
ABplppapppp:180,ABplppapppp,180,494
ABplppapppp:181,ABplppapppp,181,17
ABplppapppp:182,ABplppapppp,182,476
ABplppapppp:183,ABplppapppp,183,-54
ABplppapppp:184,ABplppapppp,184,-16
ABplppapppp:185,ABplppapppp,185,-116
ABplppapppp:186,ABplppapppp,186,85
ABplppapppp:187,ABplppapppp,187,3
ABplppapppp:188,ABplppapppp,188,70
ABplppapppp:189,ABplppapppp,189,129
ABplppapppp:190,ABplppapppp,190,637
ABplppapppp:191,ABplppapppp,191,-70
ABplppapppp:192,ABplppapppp,192,178
ABplppapppp:193,ABplppapppp,193,464
ABplppapppp:194,ABplppapppp,194,721
ABplppapppp:195,ABplppapppp,195,652
ABplppapppp:196,ABplppapppp,196,168
ABplppapppp:197,ABplppapppp,197,339
ABplppapppp:198,ABplppapppp,198,350
ABplppapppp:199,ABplppapppp,199,208
ABplppapppp:200,ABplppapppp,200,319
ABplppapppp:201,ABplppapppp,201,223
ABplppapppp:202,ABplppapppp,202,281
ABplppapppp:203,ABplppapppp,203,240
ABplppapppp:204,ABplppapppp,204,252
ABplppapppp:205,ABplppapppp,205,285
ABplppapppp:206,ABplppapppp,206,475
ABplppapppp:207,ABplppapppp,207,258
ABplppapppp:208,ABplppapppp,208,435
ABplppapppp:209,ABplppapppp,209,144
ABplppapppp:210,ABplppapppp,210,131
ABplppapppp:211,ABplppapppp,211,115
ABplppapppp:212,ABplppapppp,212,596
ABplppapppp:213,ABplppapppp,213,601
ABplppapppp:214,ABplppapppp,214,331
ABplppapppp:215,ABplppapppp,215,515
ABplppapppp:216,ABplppapppp,216,372
ABplppapppp:217,ABplppapppp,217,364
ABplppapppp:218,ABplppapppp,218,344
ABplppapppp:219,ABplppapppp,219,606
ABplppapppp:220,ABplppapppp,220,581
ABplppapppp:221,ABplppapppp,221,513
ABplppapppp:222,ABplppapppp,222,660
ABplppapppp:223,ABplppapppp,223,634
ABplppapppp:224,ABplppapppp,224,589
ABplppapppp:225,ABplppapppp,225,868
ABplppapppp:226,ABplppapppp,226,908
ABplppapppp:227,ABplppapppp,227,567
ABplppapppp:228,ABplppapppp,228,257
ABplppapppp:229,ABplppapppp,229,268
ABplppapppp:230,ABplppapppp,230,824
ABplppapppp:231,ABplppapppp,231,894
ABplppapppp:232,ABplppapppp,232,734
ABplppapppp:233,ABplppapppp,233,721
ABplppapppp:234,ABplppapppp,234,1027
ABplppapppp:235,ABplppapppp,235,731
ABplppapppp:236,ABplppapppp,236,894
ABplppapppp:237,ABplppapppp,237,963
ABplppapppp:238,ABplppapppp,238,1142
ABplppapppp:239,ABplppapppp,239,1436
ABplppapppp:240,ABplppapppp,240,1937
ABplppp:46,ABplppp,46,2337
ABplppp:47,ABplppp,47,847
ABplppp:48,ABplppp,48,1232
ABplppp:49,ABplppp,49,786
ABplppp:50,ABplppp,50,504
ABplppp:51,ABplppp,51,868
ABplppp:52,ABplppp,52,770
ABplppp:53,ABplppp,53,503
ABplppp:54,ABplppp,54,585
ABplppp:55,ABplppp,55,686
ABplppp:56,ABplppp,56,773
ABplppp:57,ABplppp,57,744
ABplppp:58,ABplppp,58,813
ABplppp:59,ABplppp,59,1004
ABplppp:60,ABplppp,60,1146
ABplppp:61,ABplppp,61,1043
ABplppp:62,ABplppp,62,1198
ABplppp:63,ABplppp,63,1299
ABplppp:64,ABplppp,64,1208
ABplppp:65,ABplppp,65,1659
ABplpppa:66,ABplpppa,66,1008
ABplpppa:67,ABplpppa,67,854
ABplpppa:68,ABplpppa,68,818
ABplpppa:69,ABplpppa,69,613
ABplpppa:70,ABplpppa,70,869
ABplpppa:71,ABplpppa,71,746
ABplpppa:72,ABplpppa,72,846
ABplpppa:73,ABplpppa,73,747
ABplpppa:74,ABplpppa,74,627
ABplpppa:75,ABplpppa,75,648
ABplpppa:76,ABplpppa,76,799
ABplpppa:77,ABplpppa,77,721
ABplpppa:78,ABplpppa,78,712
ABplpppa:79,ABplpppa,79,747
ABplpppa:80,ABplpppa,80,899
ABplpppa:81,ABplpppa,81,653
ABplpppa:82,ABplpppa,82,1016
ABplpppa:83,ABplpppa,83,895
ABplpppa:84,ABplpppa,84,1038
ABplpppa:85,ABplpppa,85,1063
ABplpppa:86,ABplpppa,86,1163
ABplpppa:87,ABplpppa,87,919
ABplpppa:88,ABplpppa,88,1061
ABplpppa:89,ABplpppa,89,1136
ABplpppaa:90,ABplpppaa,90,874
ABplpppaa:91,ABplpppaa,91,981
ABplpppaa:92,ABplpppaa,92,825
ABplpppaa:93,ABplpppaa,93,607
ABplpppaa:94,ABplpppaa,94,576
ABplpppaa:95,ABplpppaa,95,597
ABplpppaa:96,ABplpppaa,96,614
ABplpppaa:97,ABplpppaa,97,727
ABplpppaa:98,ABplpppaa,98,697
ABplpppaa:99,ABplpppaa,99,657
ABplpppaa:100,ABplpppaa,100,601
ABplpppaa:101,ABplpppaa,101,513
ABplpppaa:102,ABplpppaa,102,776
ABplpppaa:103,ABplpppaa,103,713
ABplpppaa:104,ABplpppaa,104,802
ABplpppaa:105,ABplpppaa,105,894
ABplpppaa:106,ABplpppaa,106,748
ABplpppaa:107,ABplpppaa,107,919
ABplpppaa:108,ABplpppaa,108,861
ABplpppaa:109,ABplpppaa,109,711
ABplpppaa:110,ABplpppaa,110,664
ABplpppaa:111,ABplpppaa,111,831
ABplpppaa:112,ABplpppaa,112,813
ABplpppaa:113,ABplpppaa,113,560
ABplpppaa:114,ABplpppaa,114,502
ABplpppaa:115,ABplpppaa,115,494
ABplpppaa:116,ABplpppaa,116,734
ABplpppaa:117,ABplpppaa,117,803
ABplpppaa:118,ABplpppaa,118,880
ABplpppaa:119,ABplpppaa,119,930
ABplpppaa:120,ABplpppaa,120,1117
ABplpppaa:121,ABplpppaa,121,792
ABplpppaaa:122,ABplpppaaa,122,1039
ABplpppaaa:123,ABplpppaaa,123,930
ABplpppaaa:124,ABplpppaaa,124,417
ABplpppaaa:125,ABplpppaaa,125,495
ABplpppaaa:126,ABplpppaaa,126,597
ABplpppaaa:127,ABplpppaaa,127,867
ABplpppaaa:128,ABplpppaaa,128,452
ABplpppaaa:129,ABplpppaaa,129,545
ABplpppaaa:130,ABplpppaaa,130,496
ABplpppaaa:131,ABplpppaaa,131,834
ABplpppaaa:132,ABplpppaaa,132,305
ABplpppaaa:133,ABplpppaaa,133,57
ABplpppaaa:134,ABplpppaaa,134,102
ABplpppaaa:135,ABplpppaaa,135,157
ABplpppaaa:136,ABplpppaaa,136,210
ABplpppaaa:137,ABplpppaaa,137,137
ABplpppaaa:138,ABplpppaaa,138,227
ABplpppaaa:139,ABplpppaaa,139,633
ABplpppaaa:140,ABplpppaaa,140,288
ABplpppaaa:141,ABplpppaaa,141,202
ABplpppaaa:142,ABplpppaaa,142,114
ABplpppaaa:143,ABplpppaaa,143,139
ABplpppaaa:144,ABplpppaaa,144,285
ABplpppaaa:145,ABplpppaaa,145,410
ABplpppaaa:146,ABplpppaaa,146,127
ABplpppaaa:147,ABplpppaaa,147,95
ABplpppaaa:148,ABplpppaaa,148,146
ABplpppaaa:149,ABplpppaaa,149,-36
ABplpppaaa:150,ABplpppaaa,150,-48
ABplpppaaa:151,ABplpppaaa,151,-19
ABplpppaaa:152,ABplpppaaa,152,241
ABplpppaaa:153,ABplpppaaa,153,281
ABplpppaaa:154,ABplpppaaa,154,397
ABplpppaaa:155,ABplpppaaa,155,149
ABplpppaaa:156,ABplpppaaa,156,31
ABplpppaaa:157,ABplpppaaa,157,268
ABplpppaaa:158,ABplpppaaa,158,219
ABplpppaaa:159,ABplpppaaa,159,196
ABplpppaaa:160,ABplpppaaa,160,196
ABplpppaaa:161,ABplpppaaa,161,216
ABplpppaaa:162,ABplpppaaa,162,348
ABplpppaaa:163,ABplpppaaa,163,266
ABplpppaaa:164,ABplpppaaa,164,109
ABplpppaaa:165,ABplpppaaa,165,616
ABplpppaaa:166,ABplpppaaa,166,456
ABplpppaaa:167,ABplpppaaa,167,343
ABplpppaaa:168,ABplpppaaa,168,397
ABplpppaaa:169,ABplpppaaa,169,382
ABplpppaaa:170,ABplpppaaa,170,-88
ABplpppaaaa:171,ABplpppaaaa,171,175
ABplpppaaaa:172,ABplpppaaaa,172,3
ABplpppaaaa:173,ABplpppaaaa,173,-61
ABplpppaaaa:174,ABplpppaaaa,174,-186
ABplpppaaaa:175,ABplpppaaaa,175,158
ABplpppaaaa:176,ABplpppaaaa,176,-36
ABplpppaaaa:177,ABplpppaaaa,177,487
ABplpppaaaa:178,ABplpppaaaa,178,186
ABplpppaaaa:179,ABplpppaaaa,179,-141
ABplpppaaaa:180,ABplpppaaaa,180,96
ABplpppaaaa:181,ABplpppaaaa,181,33
ABplpppaaaa:182,ABplpppaaaa,182,-56
ABplpppaaaa:183,ABplpppaaaa,183,55
ABplpppaaaa:184,ABplpppaaaa,184,37
ABplpppaaaa:185,ABplpppaaaa,185,-41
ABplpppaaaa:186,ABplpppaaaa,186,-115
ABplpppaaaa:187,ABplpppaaaa,187,193
ABplpppaaaa:188,ABplpppaaaa,188,452
ABplpppaaaa:189,ABplpppaaaa,189,333
ABplpppaaaa:190,ABplpppaaaa,190,-114
ABplpppaaaa:191,ABplpppaaaa,191,354
ABplpppaaaa:192,ABplpppaaaa,192,-253
ABplpppaaaa:193,ABplpppaaaa,193,508
ABplpppaaaa:194,ABplpppaaaa,194,297
ABplpppaaaa:195,ABplpppaaaa,195,223
ABplpppaaaa:196,ABplpppaaaa,196,19
ABplpppaaaa:197,ABplpppaaaa,197,179
ABplpppaaaa:198,ABplpppaaaa,198,-118
ABplpppaaaa:199,ABplpppaaaa,199,55
ABplpppaaaa:200,ABplpppaaaa,200,536
ABplpppaaaa:201,ABplpppaaaa,201,296
ABplpppaaaa:202,ABplpppaaaa,202,89
ABplpppaaaa:203,ABplpppaaaa,203,307
ABplpppaaaa:204,ABplpppaaaa,204,455
ABplpppaaaa:205,ABplpppaaaa,205,818
ABplpppaaaa:206,ABplpppaaaa,206,908
ABplpppaaaa:207,ABplpppaaaa,207,641
ABplpppaaaa:208,ABplpppaaaa,208,706
ABplpppaaaa:209,ABplpppaaaa,209,489
ABplpppaaaa:210,ABplpppaaaa,210,856
ABplpppaaaa:211,ABplpppaaaa,211,762
ABplpppaaaa:212,ABplpppaaaa,212,917
ABplpppaaaa:213,ABplpppaaaa,213,849
ABplpppaaaa:214,ABplpppaaaa,214,825
ABplpppaaaa:215,ABplpppaaaa,215,1084
ABplpppaaaa:216,ABplpppaaaa,216,452
ABplpppaaaa:217,ABplpppaaaa,217,339
ABplpppaaaa:218,ABplpppaaaa,218,906
ABplpppaaaa:219,ABplpppaaaa,219,907
ABplpppaaaa:220,ABplpppaaaa,220,1147
ABplpppaaaa:221,ABplpppaaaa,221,925
ABplpppaaaa:222,ABplpppaaaa,222,1536
ABplpppaaaa:223,ABplpppaaaa,223,1371
ABplpppaaaa:224,ABplpppaaaa,224,738
ABplpppaaaa:225,ABplpppaaaa,225,1409
ABplpppaaaa:226,ABplpppaaaa,226,1288
ABplpppaaaa:227,ABplpppaaaa,227,1420
ABplpppaaaa:228,ABplpppaaaa,228,1863
ABplpppaaaa:229,ABplpppaaaa,229,1350
ABplpppaaaa:230,ABplpppaaaa,230,1595
ABplpppaaaa:231,ABplpppaaaa,231,1574
ABplpppaaaa:232,ABplpppaaaa,232,1733
ABplpppaaaa:233,ABplpppaaaa,233,1402
ABplpppaaaa:234,ABplpppaaaa,234,1419
ABplpppaaaa:235,ABplpppaaaa,235,1849
ABplpppaaaa:236,ABplpppaaaa,236,1899
ABplpppaaaa:237,ABplpppaaaa,237,1297
ABplpppaaaa:238,ABplpppaaaa,238,1747
ABplpppaaaa:239,ABplpppaaaa,239,1865
ABplpppaaaa:240,ABplpppaaaa,240,1256
ABplpppaaap:171,ABplpppaaap,171,252
ABplpppaaap:172,ABplpppaaap,172,412
ABplpppaaap:173,ABplpppaaap,173,186
ABplpppaaap:174,ABplpppaaap,174,474
ABplpppaaap:175,ABplpppaaap,175,183
ABplpppaaap:176,ABplpppaaap,176,-87
ABplpppaaap:177,ABplpppaaap,177,108
ABplpppaaap:178,ABplpppaaap,178,524
ABplpppaaap:179,ABplpppaaap,179,-70
ABplpppaaap:180,ABplpppaaap,180,88
ABplpppaaap:181,ABplpppaaap,181,158
ABplpppaaap:182,ABplpppaaap,182,-161
ABplpppaaap:183,ABplpppaaap,183,363
ABplpppaaap:184,ABplpppaaap,184,638
ABplpppaaap:185,ABplpppaaap,185,513
ABplpppaaap:186,ABplpppaaap,186,520
ABplpppaaap:187,ABplpppaaap,187,-19
ABplpppaaap:188,ABplpppaaap,188,216
ABplpppaaap:189,ABplpppaaap,189,430
ABplpppaaap:190,ABplpppaaap,190,161
ABplpppaaap:191,ABplpppaaap,191,349
ABplpppaaap:192,ABplpppaaap,192,394
ABplpppaaap:193,ABplpppaaap,193,488
ABplpppaaap:194,ABplpppaaap,194,172
ABplpppaaap:195,ABplpppaaap,195,214
ABplpppaaap:196,ABplpppaaap,196,694
ABplpppaaap:197,ABplpppaaap,197,225
ABplpppaaap:198,ABplpppaaap,198,200
ABplpppaaap:199,ABplpppaaap,199,292
ABplpppaaap:200,ABplpppaaap,200,544
ABplpppaaap:201,ABplpppaaap,201,832
ABplpppaaap:202,ABplpppaaap,202,393
ABplpppaaap:203,ABplpppaaap,203,800
ABplpppaaap:204,ABplpppaaap,204,786
ABplpppaaap:205,ABplpppaaap,205,792
ABplpppaaap:206,ABplpppaaap,206,649
ABplpppaaap:207,ABplpppaaap,207,1003
ABplpppaaap:208,ABplpppaaap,208,757
ABplpppaaap:209,ABplpppaaap,209,920
ABplpppaaap:210,ABplpppaaap,210,722
ABplpppaaap:211,ABplpppaaap,211,698
ABplpppaaap:212,ABplpppaaap,212,576
ABplpppaaap:213,ABplpppaaap,213,717
ABplpppaaap:214,ABplpppaaap,214,831
ABplpppaaap:215,ABplpppaaap,215,784
ABplpppaaap:216,ABplpppaaap,216,909
ABplpppaaap:217,ABplpppaaap,217,1084
ABplpppaaap:218,ABplpppaaap,218,1675
ABplpppaaap:219,ABplpppaaap,219,922
ABplpppaaap:220,ABplpppaaap,220,767
ABplpppaaap:221,ABplpppaaap,221,713
ABplpppaaap:222,ABplpppaaap,222,1058
ABplpppaaap:223,ABplpppaaap,223,924
ABplpppaaap:224,ABplpppaaap,224,830
ABplpppaaap:225,ABplpppaaap,225,1449
ABplpppaaap:226,ABplpppaaap,226,811
ABplpppaaap:227,ABplpppaaap,227,885
ABplpppaaap:228,ABplpppaaap,228,1190
ABplpppaaap:229,ABplpppaaap,229,828
ABplpppaaap:230,ABplpppaaap,230,1391
ABplpppaaap:231,ABplpppaaap,231,1593
ABplpppaaap:232,ABplpppaaap,232,1629
ABplpppaaap:233,ABplpppaaap,233,1811
ABplpppaaap:234,ABplpppaaap,234,1582
ABplpppaaap:235,ABplpppaaap,235,1877
ABplpppaaap:236,ABplpppaaap,236,1394
ABplpppaaap:237,ABplpppaaap,237,1087
ABplpppaaap:238,ABplpppaaap,238,1476
ABplpppaaap:239,ABplpppaaap,239,1547
ABplpppaaap:240,ABplpppaaap,240,1297
ABplpppaap:122,ABplpppaap,122,550
ABplpppaap:123,ABplpppaap,123,448
ABplpppaap:124,ABplpppaap,124,19
ABplpppaap:125,ABplpppaap,125,548
ABplpppaap:126,ABplpppaap,126,492
ABplpppaap:127,ABplpppaap,127,545
ABplpppaap:128,ABplpppaap,128,552
ABplpppaap:129,ABplpppaap,129,374
ABplpppaap:130,ABplpppaap,130,544
ABplpppaap:131,ABplpppaap,131,173
ABplpppaap:132,ABplpppaap,132,301
ABplpppaap:133,ABplpppaap,133,-13
ABplpppaap:134,ABplpppaap,134,198
ABplpppaap:135,ABplpppaap,135,227
ABplpppaap:136,ABplpppaap,136,675
ABplpppaap:137,ABplpppaap,137,518
ABplpppaap:138,ABplpppaap,138,505
ABplpppaap:139,ABplpppaap,139,529
ABplpppaap:140,ABplpppaap,140,453
ABplpppaap:141,ABplpppaap,141,322
ABplpppaap:142,ABplpppaap,142,271
ABplpppaap:143,ABplpppaap,143,356
ABplpppaap:144,ABplpppaap,144,111
ABplpppaap:145,ABplpppaap,145,324
ABplpppaap:146,ABplpppaap,146,473
ABplpppaap:147,ABplpppaap,147,-58
ABplpppaap:148,ABplpppaap,148,400
ABplpppaap:149,ABplpppaap,149,419
ABplpppaap:150,ABplpppaap,150,519
ABplpppaap:151,ABplpppaap,151,511
ABplpppaap:152,ABplpppaap,152,448
ABplpppaap:153,ABplpppaap,153,181
ABplpppaap:154,ABplpppaap,154,134
ABplpppaap:155,ABplpppaap,155,315
ABplpppaap:156,ABplpppaap,156,292
ABplpppaap:157,ABplpppaap,157,195
ABplpppaap:158,ABplpppaap,158,283
ABplpppaap:159,ABplpppaap,159,224
ABplpppaap:160,ABplpppaap,160,174
ABplpppaap:161,ABplpppaap,161,375
ABplpppaap:162,ABplpppaap,162,-55
ABplpppaap:163,ABplpppaap,163,365
ABplpppaap:164,ABplpppaap,164,289
ABplpppaap:165,ABplpppaap,165,527
ABplpppaapa:166,ABplpppaapa,166,97
ABplpppaapa:167,ABplpppaapa,167,5
ABplpppaapa:168,ABplpppaapa,168,337
ABplpppaapa:169,ABplpppaapa,169,192
ABplpppaapa:170,ABplpppaapa,170,57
ABplpppaapa:171,ABplpppaapa,171,58
ABplpppaapa:172,ABplpppaapa,172,-81
ABplpppaapa:173,ABplpppaapa,173,221
ABplpppaapa:174,ABplpppaapa,174,-147
ABplpppaapa:175,ABplpppaapa,175,111
ABplpppaapa:176,ABplpppaapa,176,165
ABplpppaapa:177,ABplpppaapa,177,107
ABplpppaapa:178,ABplpppaapa,178,69
ABplpppaapa:179,ABplpppaapa,179,278
ABplpppaapa:180,ABplpppaapa,180,182
ABplpppaapa:181,ABplpppaapa,181,308
ABplpppaapa:182,ABplpppaapa,182,73
ABplpppaapa:183,ABplpppaapa,183,233
ABplpppaapa:184,ABplpppaapa,184,206
ABplpppaapa:185,ABplpppaapa,185,468
ABplpppaapa:186,ABplpppaapa,186,322
ABplpppaapa:187,ABplpppaapa,187,185
ABplpppaapa:188,ABplpppaapa,188,294
ABplpppaapa:189,ABplpppaapa,189,98
ABplpppaapa:190,ABplpppaapa,190,502
ABplpppaapa:191,ABplpppaapa,191,362
ABplpppaapa:192,ABplpppaapa,192,74
ABplpppaapa:193,ABplpppaapa,193,214
ABplpppaapa:194,ABplpppaapa,194,29
ABplpppaapa:195,ABplpppaapa,195,72
ABplpppaapa:196,ABplpppaapa,196,-67
ABplpppaapa:197,ABplpppaapa,197,101
ABplpppaapa:198,ABplpppaapa,198,166
ABplpppaapa:199,ABplpppaapa,199,-6
ABplpppaapa:200,ABplpppaapa,200,38
ABplpppaapa:201,ABplpppaapa,201,27
ABplpppaapa:202,ABplpppaapa,202,120
ABplpppaapa:203,ABplpppaapa,203,158
ABplpppaapa:204,ABplpppaapa,204,223
ABplpppaapa:205,ABplpppaapa,205,111
ABplpppaapa:206,ABplpppaapa,206,-80
ABplpppaapa:207,ABplpppaapa,207,77
ABplpppaapa:208,ABplpppaapa,208,-168
ABplpppaapa:209,ABplpppaapa,209,-225
ABplpppaapa:210,ABplpppaapa,210,-219
ABplpppaapa:211,ABplpppaapa,211,-71
ABplpppaapa:212,ABplpppaapa,212,42
ABplpppaapa:213,ABplpppaapa,213,69
ABplpppaapa:214,ABplpppaapa,214,32
ABplpppaapa:215,ABplpppaapa,215,213
ABplpppaapa:216,ABplpppaapa,216,194
ABplpppaapa:217,ABplpppaapa,217,-165
ABplpppaapa:218,ABplpppaapa,218,33
ABplpppaapa:219,ABplpppaapa,219,95
ABplpppaapa:220,ABplpppaapa,220,-43
ABplpppaapa:221,ABplpppaapa,221,165
ABplpppaapa:222,ABplpppaapa,222,-44
ABplpppaapa:223,ABplpppaapa,223,-146
ABplpppaapa:224,ABplpppaapa,224,-166
ABplpppaapa:225,ABplpppaapa,225,-58
ABplpppaapa:226,ABplpppaapa,226,106
ABplpppaapa:227,ABplpppaapa,227,-53
ABplpppaapa:228,ABplpppaapa,228,-20
ABplpppaapa:229,ABplpppaapa,229,429
ABplpppaapa:230,ABplpppaapa,230,104
ABplpppaapa:231,ABplpppaapa,231,127
ABplpppaapa:232,ABplpppaapa,232,171
ABplpppaapa:233,ABplpppaapa,233,23
ABplpppaapa:234,ABplpppaapa,234,-146
ABplpppaapa:235,ABplpppaapa,235,-160
ABplpppaapa:236,ABplpppaapa,236,-159
ABplpppaapa:237,ABplpppaapa,237,-72
ABplpppaapa:238,ABplpppaapa,238,-125
ABplpppaapa:239,ABplpppaapa,239,407
ABplpppaapa:240,ABplpppaapa,240,395
ABplpppaapp:166,ABplpppaapp,166,239
ABplpppaapp:167,ABplpppaapp,167,490
ABplpppaapp:168,ABplpppaapp,168,168
ABplpppaapp:169,ABplpppaapp,169,136
ABplpppaapp:170,ABplpppaapp,170,20
ABplpppaapp:171,ABplpppaapp,171,281
ABplpppaapp:172,ABplpppaapp,172,367
ABplpppaapp:173,ABplpppaapp,173,88
ABplpppaapp:174,ABplpppaapp,174,-42
ABplpppaapp:175,ABplpppaapp,175,360
ABplpppaapp:176,ABplpppaapp,176,157
ABplpppaapp:177,ABplpppaapp,177,399
ABplpppaapp:178,ABplpppaapp,178,191
ABplpppaapp:179,ABplpppaapp,179,516
ABplpppaapp:180,ABplpppaapp,180,672
ABplpppaapp:181,ABplpppaapp,181,469
ABplpppaapp:182,ABplpppaapp,182,-103
ABplpppaapp:183,ABplpppaapp,183,152
ABplpppaapp:184,ABplpppaapp,184,557
ABplpppaapp:185,ABplpppaapp,185,246
ABplpppaapp:186,ABplpppaapp,186,-175
ABplpppaapp:187,ABplpppaapp,187,-15
ABplpppaapp:188,ABplpppaapp,188,377
ABplpppaapp:189,ABplpppaapp,189,142
ABplpppaapp:190,ABplpppaapp,190,1016
ABplpppaapp:191,ABplpppaapp,191,706
ABplpppaapp:192,ABplpppaapp,192,1038
ABplpppaapp:193,ABplpppaapp,193,1659
ABplpppaapp:194,ABplpppaapp,194,2193
ABplpppaapp:195,ABplpppaapp,195,2007
ABplpppaapp:196,ABplpppaapp,196,2333
ABplpppaapp:197,ABplpppaapp,197,2010
ABplpppaapp:198,ABplpppaapp,198,1530
ABplpppaapp:199,ABplpppaapp,199,2226
ABplpppaapp:200,ABplpppaapp,200,1355
ABplpppaapp:201,ABplpppaapp,201,638
ABplpppaapp:202,ABplpppaapp,202,814
ABplpppaapp:203,ABplpppaapp,203,1095
ABplpppaapp:204,ABplpppaapp,204,983
ABplpppaapp:205,ABplpppaapp,205,816
ABplpppaapp:206,ABplpppaapp,206,561
ABplpppaapp:207,ABplpppaapp,207,667
ABplpppaapp:208,ABplpppaapp,208,746
ABplpppaapp:209,ABplpppaapp,209,1220
ABplpppaapp:210,ABplpppaapp,210,832
ABplpppaapp:211,ABplpppaapp,211,919
ABplpppaapp:212,ABplpppaapp,212,983
ABplpppaapp:213,ABplpppaapp,213,1277
ABplpppaapp:214,ABplpppaapp,214,1320
ABplpppaapp:215,ABplpppaapp,215,1468
ABplpppaapp:216,ABplpppaapp,216,644
ABplpppaapp:217,ABplpppaapp,217,715
ABplpppaapp:218,ABplpppaapp,218,789
ABplpppaapp:219,ABplpppaapp,219,1082
ABplpppaapp:220,ABplpppaapp,220,737
ABplpppaapp:221,ABplpppaapp,221,865
ABplpppaapp:222,ABplpppaapp,222,1456
ABplpppaapp:223,ABplpppaapp,223,1432
ABplpppaapp:224,ABplpppaapp,224,1424
ABplpppaapp:225,ABplpppaapp,225,1701
ABplpppaapp:226,ABplpppaapp,226,1582
ABplpppaapp:227,ABplpppaapp,227,1371
ABplpppaapp:228,ABplpppaapp,228,2106
ABplpppaapp:229,ABplpppaapp,229,1743
ABplpppaapp:230,ABplpppaapp,230,1900
ABplpppaapp:231,ABplpppaapp,231,1376
ABplpppaapp:232,ABplpppaapp,232,2616
ABplpppaapp:233,ABplpppaapp,233,1986
ABplpppaapp:234,ABplpppaapp,234,3184
ABplpppaapp:235,ABplpppaapp,235,3380
